weeknum,end_station_name,member_casual,count_of_users
10,Halsted St & 47th Pl,casual,1
10,Long Ave & North Ave,casual,1
10,Western Ave & 24th St,casual,1
10,Public Rack - Hamlin Ave & Fullerton Ave,casual,1
10,Narragansett & Irving Park,casual,1
10,Big Marsh Park,casual,1
10,Francisco Ave & Hollywood Ave,casual,1
10,California Ave & Winona St,casual,1
10,Mason Ave & Belmont Ave,casual,1
10,Hoyne Ave & 34th St,casual,1
10,Public Rack - Western Blvd & 49th St,casual,1
11,Halsted St & 111th St,casual,1
11,Public Rack - Karlov Ave & Kamerling Ave,casual,1
11,Kildare Ave & Division St,casual,1
11,Bosworth Ave & Howard St,casual,1
11,Vernon Ave & 79th St,casual,1
11,Shabbona Park,casual,1
11,Baltimore Ave & 87th St,casual,1
11,Public Rack - Austin Ave & Wrightwood Ave,casual,1
11,Fairfield Ave & 44th St,casual,1
11,Public Rack - California Ave & Marquette Rd,casual,1
11,California Ave & 36th St,casual,1
11,Public Rack - Woodlawn Ave & 63rd St N,casual,1
11,Jeffery Blvd & 71st St,casual,1
11,Burnham Greenway & 105th St,casual,1
11,Roscoe & Harlem,casual,1
11,Public Rack - Harvard Ave & 119th St,casual,1
11,Whipple/Irving Park,casual,1
11,Public Rack - Kedzie Ave & 63rd St,casual,1
11,California Ave & Winona St,casual,1
11,Indiana Ave & 103rd St,casual,1
11,Public Rack - Western Blvd & 49th St,casual,1
12,Vincennes Ave & 75th St,casual,1
12,Public Rack - Kimball Ave & Carmen Ave,casual,1
12,Public Rack - McVicker Ave & Grand Ave,casual,1
12,Mulligan Ave & Wellington Ave,casual,1
12,Fairfield Ave & 44th St,casual,1
12,Yates Blvd & 75th St,casual,1
12,Western Ave & 104th St,casual,1
12,Central Ave & Lake St,casual,1
12,Cicero Ave & Flournoy St,casual,1
12,Pulaski Rd & 60th St,casual,1
12,S Wentworth Ave & W 111th St,casual,1
12,Phillips Ave & 79th St,casual,1
12,Francisco Ave & Bloomingdale Ave,casual,1
12,Mozart St & Jackson Blvd,casual,1
12,Sacramento Blvd & Fulton Ave,casual,1
12,Burnham Greenway & 112th St,casual,1
13,Lavergne Ave & 46th St,casual,1
13,Princeton Ave & Garfield Blvd,casual,1
13,Wabash Ave & 83rd St,casual,1
13,Public Rack - Keystone Ave & North Ave,casual,1
13,Kildare Ave & Division St,casual,1
13,Lincoln Ave & Peterson Ave,casual,1
13,Public Rack - Christiana Ave & Bryn Mawr Ave,casual,1
13,Mulligan Ave & Wellington Ave,casual,1
13,Rockwell St & Fletcher St,casual,1
13,Yates Blvd & 93rd St,casual,1
13,Public Rack - 111th St - Morgan Park Metra,casual,1
13,Exchange Ave & 79th St,casual,1
13,Public Rack - Kilbourn Ave & Fullerton Ave,casual,1
13,Public Rack - Halsted St & 41st St,casual,1
13,Public Rack - Hamlin Ave & Fullerton Ave,casual,1
13,Sacramento Blvd & Fulton Ave,casual,1
13,Indiana Ave & 103rd St,casual,1
13,Hoyne Ave & 34th St,casual,1
13,Sacramento Blvd & Franklin Blvd,casual,1
14,Princeton Ave & Garfield Blvd,casual,1
14,Public Rack - Hoyne Ave & 110th Pl,casual,1
14,Austin Blvd & Madison St,casual,1
14,Homewood Ave & 115th St,casual,1
14,Pulaski Rd & 21st St,casual,1
14,Racine Ave & 65th St,casual,1
14,Financial Pl & Ida B Wells Dr,casual,1
14,Sacramento Blvd & Franklin Blvd,casual,1
15,Public Rack - Kildare Ave & North Ave,casual,1
15,Kildare Ave & Division St,casual,1
15,Campbell Ave & 51st St,casual,1
15,Stewart Ave & 63rd St,casual,1
15,Western Ave & 24th St,casual,1
15,Public Rack - Avers Ave & Ogden Ave,casual,1
15,Narragansett & McLean,casual,1
15,Public Rack - Rockwell Ave & Touhy Ave ,casual,1
15,Sacramento Blvd & Addison St,casual,1
15,Public Rack - California Ave & Cortez St,casual,1
15,Cottage Grove Ave & 47th St,casual,1
16,Public Rack - Cicero Ave & Cortland St - midblock,casual,1
16,Christiana Ave & Lawrence Ave,casual,1
16,Central Park Ave & North Ave,casual,1
16,Larrabee St & Menomonee St,casual,1
16,Steelworkers Park,casual,1
16,Western Ave & Gunnison St,casual,1
16,Halsted St & 37th St,casual,1
16,N Damen Ave & W Chicago Ave,casual,1
17,Lavergne & Fullerton,casual,1
17,Malcolm X College,casual,1
17,Public Rack - Ashland Ave & 71st St,casual,1
17,Public Rack - Christiana Ave & Belmont Ave,casual,1
17,Public Rack - Michigan Ave & 113th St,casual,1
17,Public Rack - Prairie Ave & Garfield Blvd S,casual,1
17,Public Rack - N Narragansett Ave & Grand Ave,casual,1
17,Fairfield Ave & 44th St,casual,1
17,Lincoln Ave & Balmoral Ave,casual,1
17,Public Rack - Laramie Ave & Belmont Ave,casual,1
17,Southport Ave & Irving Park Rd,casual,1
17,Milwaukee Ave & Cuyler Ave,casual,1
17,Kedzie Ave & 48th Pl,casual,1
17,Stony Island Ave & 71st St,casual,1
18,Halsted St & 69th St,casual,1
18,Public Rack - Ford City Mall,casual,1
18,Hegewisch Metra Station,casual,1
18,Maplewood Ave & Peterson Ave,casual,1
18,Morgan St & Pershing Rd,casual,1
19,Public Rack - Central Ave & Pensacola Ave,casual,1
19,Lakefront Trail & Bryn Mawr Ave,casual,1
19,Public Rack - Morgan St & 87th St,casual,1
19,S Aberdeen St & W 106th St,casual,1
19,Public Rack - Panama Ave & Forest Preserve Ave,casual,1
19,Vernon Ave & 107th St,casual,1
20,Public Rack - Kostner & 83rd,casual,1
20,Eberhart Ave & 91st St,casual,1
20,Western Ave & Ardmore Ave,casual,1
20,Public Rack - Houston Ave & 131st St,casual,1
20,Lamon Ave & Chicago Ave,casual,1
20,Public Rack - Leamington & Elston,casual,1
20,Public Rack - Rockwell Ave & Touhy Ave ,casual,1
21,State St & 54th St,casual,1
21,Public Rack - Ford City Mall,casual,1
21,Public Rack - Rockwell & Division,casual,1
21,Public Rack - Kedvale Ave & Peterson Ave,casual,1
21,Laramie Ave & Kinzie St,casual,1
21,Roscoe & Harlem,casual,1
21,Emerald Ave & 28th St,casual,1
21,Public Rack - Fullerton Ave & Narragansett Ave,casual,1
21,Stony Island Ave & 63rd St,casual,1
21,Public Rack - Central & Prescott,casual,1
21,Union Ave & Root St,casual,1
22,Halsted St & 56th St,casual,1
22,Public Rack - Avers & Lawrence,casual,1
22,Woodlawn & 103rd,casual,1
22,Kedzie Ave & Chicago Ave,casual,1
22,Phillips Ave & 79th St,casual,1
22,Public Rack - Kedzie Ave & 54th St - SE,casual,1
22,Public Rack - Christiana Ave & Belmont Ave,casual,1
22,Public Rack - Cumberland & Catherine,casual,1
22,Public Rack - California & 71st,casual,1
22,Public Rack - Racine Ave & 109th Pl,casual,1
22,Sheffield Ave & Kingsbury St,casual,1
22,Stony Island Ave & 64th St,casual,1
22,Stony Island Ave & South Chicago Ave,casual,1
22,Vernon Ave & 107th St,casual,1
23,Central Ave & Parker Ave,casual,1
23,Public Rack - Springfield Ave & 63rd St,casual,1
23,Public Rack - McVicker & 52nd,casual,1
23,Public Rack - Rockwell & 111th St,casual,1
23,Public Rack - Lowell Ave & Elston Ave,casual,1
23,Public Rack - Harlem & Palatine,casual,1
23,Bloomingdale Ave & Harlem Ave,casual,1
24,Public Rack - Pullman - Walmart,casual,1
24,S Wentworth Ave & W 111th St,casual,1
24,,casual,1
24,Kildare & Cermak,casual,1
24,Public Rack - 61st St & Melvina Ave,casual,1
25,Public Rack - Jonathan Y Scammon Public School,casual,1
25,Public Rack - Jeffery Blvd & 67th St,casual,1
25,Public Rack - Karlov Ave & 26th St,casual,1
26,Museum of Science and Industry,casual,1
26,Halsted St & 56th St,casual,1
26,Eberhart Ave & 91st St,casual,1
26,Public Rack - Western Blvd & 49th St,casual,1
26,Public Rack - Hyde Park Blvd & 53rd St,casual,1
26,Maplewood Ave & 59th St,casual,1
26,Public Rack - Kildare Ave & Division Ave,casual,1
27,Public Rack - Bryn Mawr Ave & Milwaukee Ave,casual,1
27,Public Rack - Bryn Mawr Ave & Spaulding Ave,casual,1
27,Orange & Addison,casual,1
27,Stony Island Ave & South Chicago Ave,casual,1
27,Public Rack - Fairfield Ave & 63rd St,casual,1
28,Mulligan Ave & Wellington Ave,casual,1
28,Evans Ave & 75th St,casual,1
28,Public Rack - Mason Ave & Archer Ave,casual,1
28,Broadway & Belmont Ave,casual,1
28,Vernon Ave & 107th St,casual,1
29,Racine Ave & 61st St,casual,1
29,Public Rack - Spaulding Ave & Evergreen Ave,casual,1
29,Public Rack - Nordica & Archer,casual,1
30,Cicero Ave & Flournoy St,casual,1
30,Greenwood Ave & 91st St,casual,1
30,Oglesby Ave & 100th St,casual,1
30,Public Rack - Artesian & 71st,casual,1
30,Vincennes Ave & 104th St,casual,1
30,Burnham Greenway & 105th St,casual,1
30,Public Rack - Foster Ave & Drake Ave,casual,1
30,Clybourn Ave & Division St,casual,1
31,Public Rack - Forest Glen & Peterson,casual,1
31,Public Rack - Kostner Ave & Armitage Ave,casual,1
31,Stewart Ave & 63rd St,casual,1
31,State St & Pearson St,casual,1
31,Public Rack - Hamlin Ave & Montrose Ave,casual,1
52,Union Ave & Root St,casual,1
52,Public Rack - Eli Whitney Public School,casual,1
52,Hampden Ct & Diversey Ave,casual,1
52,State St & 33rd St,casual,1
52,Humboldt Blvd & Armitage Ave,casual,1
52,Ashland Ave & Grace St,casual,1
52,Oakley Ave & Irving Park Rd,casual,1
52,Eckhart Park,casual,1
52,Michigan Ave & Jackson Blvd,casual,1
52,Rush St & Hubbard St,casual,1
52,Clybourn Ave & Division St,casual,1
52,Wells St & Institute Pl,casual,1
52,Michigan Ave & 18th St,casual,1
52,Elston Ave & Cortland St,casual,1
1,Greenwood Ave & 79th St,casual,1
1,Public Rack - Western Ave & Devon Ave,casual,1
1,Western Ave & Berteau Ave,casual,1
1,Long Ave & Belden Ave,casual,1
1,Stewart Ave & 63rd St,casual,1
1,Indiana Ave & 31st St,casual,1
1,Milwaukee Ave & Wabansia Ave,casual,1
1,Artesian Ave & Hubbard St,casual,1
1,Public Rack - Milwaukee Ave & Addison St,casual,1
1,Broadway & Argyle St,casual,1
1,Calumet Ave & 21st St,casual,1
1,Cottage Grove Ave & 51st St,casual,1
1,Oakley Ave & Touhy Ave,casual,1
2,Lavergne Ave & 46th St,casual,1
2,Public Rack - Milwaukee Ave & Diversey Ave,casual,1
2,California Ave & 23rd Pl,casual,1
2,Cottage Grove Ave & 111th Pl,casual,1
2,Public Rack - Lorel Ave & Grand Ave,casual,1
2,Artesian Ave & Hubbard St,casual,1
2,Ashland Ave & McDowell Ave,casual,1
2,California Ave & 21st St,casual,1
2,Cicero Ave & Quincy St,casual,1
2,Michigan Ave & 71st St,casual,1
2,Monticello Ave & Chicago Ave,casual,1
2,Broadway & Argyle St,casual,1
2,Kilbourn Ave & Milwaukee Ave,casual,1
2,Winchester Ave & Elston Ave,casual,1
2,Western Ave & Howard St,casual,1
2,Cicero Ave & Lake St,casual,1
3,Cicero Ave & Grace St,casual,1
3,Manor Ave & Leland Ave,casual,1
3,Kedzie Ave & 21st St,casual,1
3,W Oakdale Ave & N Broadway,casual,1
3,Public Rack - McCormick Blvd & Devon Ave,casual,1
3,Public Rack - Kilbourn Ave & Fullerton Ave,casual,1
3,Public Rack - Milwaukee Ave & Addison St,casual,1
3,W Armitage Ave & N Sheffield Ave,casual,1
3,Public Rack - Monticello Ave & Belmont Ave,casual,1
3,Monticello Ave & Chicago Ave,casual,1
3,Phillips Ave & 79th St,casual,1
3,Hale Ave & 107th St,casual,1
3,Troy Ave & 27th St,casual,1
3,Oakley Ave & Touhy Ave,casual,1
4,Racine Ave & 13th St,casual,1
4,Prairie Ave & Garfield Blvd,casual,1
4,Ellis Ave & 83rd St,casual,1
4,Archer (Damen) Ave & 37th St,casual,1
4,DuSable Lake Shore Dr & Monroe St,casual,1
4,May St & Cullerton St,casual,1
4,Kilpatrick Ave & Parker Ave,casual,1
4,Central Park Ave & Ogden Ave,casual,1
4,Sedgwick St & Schiller St,casual,1
4,Public Rack - Avers Ave & Irving Park Rd,casual,1
4,Pulaski Rd & 51st St,casual,1
4,East End Ave & 87th St,casual,1
4,DuSable Museum,casual,1
4,Kenton Ave & Madison St,casual,1
4,Central Ave & Parker Ave,casual,1
4,Public Rack - Western Ave & 96th St,casual,1
5,Wentworth Ave & 24th St (Temp),casual,1
5,Vernon Ave & 79th St,casual,1
5,Museum of Science and Industry,casual,1
5,Calumet Ave & 35th St,casual,1
5,Public Rack - California Ave & Marquette Rd,casual,1
5,May St & Cullerton St,casual,1
5,Public Rack - Kostner Ave & Armitage Ave,casual,1
5,N Carpenter St & W Lake St,casual,1
5,Public Rack - Harvard Ave & 119th St,casual,1
5,Bernard St & Elston Ave,casual,1
5,Francisco Ave & Montrose Ave,casual,1
5,California Ave & Winona St,casual,1
5,Prairie Ave & 43rd St,casual,1
5,State St & 95th St,casual,1
5,Canal St & Harrison St,casual,1
6,Calumet Ave & 71st St,casual,1
6,Perry Ave & 69th St,casual,1
6,California Ave & Lake St,casual,1
6,Virginia Ave & Catalpa Ave,casual,1
6,California Ave & 23rd Pl,casual,1
6,Western Blvd & 48th Pl,casual,1
6,Washtenaw Ave & Polk St,casual,1
6,Public Rack - Lorel Ave & Grand Ave,casual,1
6,Halsted St & 59th St,casual,1
6,Public Rack - St Louis Ave & Berteau Ave,casual,1
6,Komensky Ave & 55th St,casual,1
6,Public Rack - Avers Ave & Irving Park Rd,casual,1
6,Woodlawn Ave & 75th St,casual,1
6,Public Rack - Kedzie Ave & Archer Ave,casual,1
6,Knox Ave & Montrose Ave,casual,1
6,Calumet Ave & 33rd St,casual,1
7,Racine Ave & 13th St,casual,1
7,Wallace St & 35th St,casual,1
7,Southport Ave & Clark St,casual,1
7,Campbell Ave & Irving Park Rd,casual,1
7,Indiana Ave & 40th St,casual,1
7,Clark St & Touhy Ave,casual,1
7,Damen Ave & Pershing Rd,casual,1
7,Public Rack - Milwaukee Ave & Haussen Ct,casual,1
7,Public Rack - Kedzie Ave & 58th St,casual,1
7,Prospect Sq & 91st St,casual,1
7,Public Rack - Claremont Ave & 71st St,casual,1
8,Ashland Ave & Pershing Rd,casual,1
8,Prairie Ave & Garfield Blvd,casual,1
8,Union Ave & Root St,casual,1
8,California Ave & 26th St,casual,1
8,Campbell Ave & 51st St,casual,1
8,Ravenswood Ave & Berteau Ave,casual,1
8,Springfield Ave & 47th St,casual,1
8,Elmwood Ave & Austin St,casual,1
8,Public Rack - Sacramento Ave & Devon Ave,casual,1
8,State St & 95th St,casual,1
9,Lawler Ave & 50th St,casual,1
9,Lavergne Ave & 46th St,casual,1
9,Greenwood Ave & 79th St,casual,1
9,Baltimore Ave & 87th St,casual,1
9,Public Rack - Chase Ave & Touhy Ave - NE,casual,1
9,Western Ave & Grace St,casual,1
9,Public Rack - Laramie Ave & Warwick Ave,casual,1
9,Bloomingdale Ave & Harlem Ave,casual,1
9,Public Rack - Hamlin Ave & Grand Ave,casual,1
9,Shields Ave & 28th Pl,casual,1
9,Narragansett Ave & School St,casual,1
9,California Ave & Winona St,casual,1
9,Public Rack - Kedzie Ave & 63rd St,casual,1
9,Virginia Ave & Catalpa Ave,casual,1
10,Racine Ave & Fullerton Ave (Temp),casual,1
10,Greenwood Ave & 91st St,casual,1
10,Ashland Ave & 78th St,casual,1
10,Campbell Ave & Irving Park Rd,casual,1
10,Budlong Woods Library,casual,1
10,Chicago State University,casual,1
10,Roscoe & Harlem,casual,1
10,Seeley Ave & Garfield Blvd,casual,1
10,Racine Ave & 61st St,casual,1
10,Public Rack - Champlain Ave & 65th St,casual,1
10,Central Ave & Roscoe St,casual,1
10,Marshfield Ave & 44th St,casual,1
10,Public Rack - 63rd & Western Ave N,casual,1
10,Vernon Ave & 107th St,casual,1
11,Greenwood Ave & 79th St,casual,1
11,Ashland Ave & 78th St,casual,1
11,Kedzie Ave & Roosevelt Rd,casual,1
11,Public Rack - Rockwell & Division,casual,1
11,Public Rack - Lockwood Ave & Diversey Ave,casual,1
11,Public Rack - Wood St & 47th St,casual,1
11,Public Rack - Kenton Ave & Palmer St,casual,1
11,State St & 79th St,casual,1
11,Narragansett & Irving Park,casual,1
11,Ridge Blvd & Touhy Ave,casual,1
11,Public Rack - Kedzie Ave & 54th St - SE,casual,1
11,Sacramento Blvd & Fulton Ave,casual,1
11,Oakley Ave & Touhy Ave,casual,1
11,Central Ave & Roscoe St,casual,1
12,Loomis St & 89th St,casual,1
12,Public Rack - McCormick Blvd & Devon Ave,casual,1
12,Jeffery Blvd & 71st St,casual,1
12,May St & 69th St,casual,1
12,Public Rack - Hamlin Ave & Fullerton Ave,casual,1
12,Narragansett & Irving Park,casual,1
12,Halsted St & 56th St,casual,1
12,South Shore Dr & 74th St,casual,1
12,Stony Island Ave & South Chicago Ave,casual,1
12,Dodge Ave & Main St,casual,1
13,Houston Ave & 92nd St,casual,1
13,Kedzie Ave & Harrison St,casual,1
13,Kenosha & Wellington,casual,1
13,Jeffery Blvd & 71st St,casual,1
13,Long Ave & Belmont Ave,casual,1
13,Big Marsh Park,casual,1
13,La Villita Park (Albany/30th),casual,1
13,Summit Ave & 86th St,casual,1
13,Ashland Ave & Garfield Blvd,casual,1
14,Elizabeth St & Randolph St,casual,1
14,St Louis Ave & 59th St,casual,1
14,Public Rack - Christiana Ave & Lawrence Ave,casual,1
14,Indiana Ave & 133rd St,casual,1
14,Seeley Ave & Roscoe St,casual,1
14,Pulaski Rd & 51st St,casual,1
14,Public Rack - Western Ave & 47th Pl,casual,1
15,Albany Ave & Belmont Ave,casual,1
15,Olive Harvey College,casual,1
15,Public Rack - Fairfield Ave & 63rd St,casual,1
15,Halsted St & 47th Pl,casual,1
15,Laramie Ave & Kinzie St,casual,1
15,East End Ave & 87th St,casual,1
15,Milwaukee Ave & Cuyler Ave,casual,1
15,Kedzie Ave & 45th St,casual,1
15,Western Ave & 62nd St,casual,1
15,Albany Ave & Montrose Ave,casual,1
16,Kildare Ave & Division St,casual,1
16,Public Rack - Pulaski Rd & Fullerton Ave,casual,1
16,Austin Blvd & Chicago Ave,casual,1
16,Peoria St & Jackson Blvd,casual,1
16,Clinton St & Tilden St,casual,1
16,Public Rack - Milwaukee Ave & Diversey Ave,casual,1
16,State St & 76th St,casual,1
16,Central Ave & Chicago Ave,casual,1
16,Maplewood Ave & 59th St,casual,1
16,Washtenaw Ave & Ogden Ave,casual,1
16,Major Taylor Trail & 115th St,casual,1
16,Public Rack - Midway Orange Line,casual,1
16,Public Rack - Kostner Ave & Lake St,casual,1
16,Public Rack - Komensky Ave & 63rd St,casual,1
16,Monticello Ave & Chicago Ave,casual,1
16,Public Rack - Avers Ave & Irving Park Rd,casual,1
16,Seeley Ave & Garfield Blvd,casual,1
16,Woodlawn Ave & 75th St,casual,1
17,Vernon Ave & 79th St,casual,1
17,Public Rack - Green St & 103rd St,casual,1
17,Public Rack - Sawyer Ave & Lawrence Ave,casual,1
17,Leavitt St & Belmont Ave,casual,1
17,California Ave & 21st St,casual,1
17,Damen Ave & 51st St,casual,1
17,Public Rack - Mozart Elementary School,casual,1
17,N Clark St & W Elm St,casual,1
17,Pulaski Rd & Congress Pkwy,casual,1
17,MTV Hubbard St,casual,1
17,Halsted St & 21st St,casual,1
18,Public Rack - Woodlawn Ave & 63rd St N,casual,1
18,Public Rack - California & 71st,casual,1
18,Shabbona Park,casual,1
18,State St & 95th St,casual,1
18,Public Rack - Minuteman Park,casual,1
18,Public Rack - Ada St & 119th St,casual,1
18,Harlem & Irving Park,casual,1
18,California & 16th St,casual,1
18,Public Rack - California Ave & Cortez St,casual,1
18,Burnham Greenway & 112th St,casual,1
18,Canal St & Monroe St,casual,1
18,Public Rack - Hermitage & 83rd St,casual,1
19,Public Rack - Western & 83rd,casual,1
19,Public Rack - Milwaukee Ave & Diversey Ave,casual,1
19,Public Rack - Western Ave & 110th St,casual,1
19,Yates Blvd & 75th St,casual,1
19,Halsted St & 69th St,casual,1
19,Public Rack - Hamlin Ave & Montrose Ave,casual,1
19,Michigan Ave & 8th St,casual,1
19,Menard Ave & North Ave,casual,1
20,Vincennes Ave & 104th St,casual,1
20,Kildare Ave & 26th St,casual,1
20,Public Rack - Western Ave & 118th St,casual,1
20,La Villita Park (Albany/30th),casual,1
20,Stony Island Ave & South Chicago Ave,casual,1
20,Menard Ave & North Ave,casual,1
20,Milwaukee Ave & Grand Ave,casual,1
21,Public Rack - Francisco Ave & Touhy Ave,casual,1
21,Avenue O & 118th St,casual,1
21,Public Rack - Avers Ave & Archer Ave,casual,1
21,Public Rack - Normandy Ave & Archer Ave,casual,1
21,Public Rack - Loomis Blvd & 47th St,casual,1
21,Stony Island Ave & South Chicago Ave,casual,1
21,Torrence Ave & 126th Pl,casual,1
21,Cicero Ave & Lake St,casual,1
22,Mulligan Ave & Wellington Ave,casual,1
22,Public Rack - Austin Ave & Wrightwood Ave,casual,1
22,Richmond St & 59th St,casual,1
22,Public Rack - Menard Ave & Dakin St - midblock,casual,1
22,Halsted St & 69th St,casual,1
22,Clark St & Randolph St,casual,1
22,Chicago Ave & Sheridan Rd,casual,1
22,Stony Island Ave & 67th St,casual,1
22,Hoyne Ave & 34th St,casual,1
22,St. Clair St & Erie St,casual,1
23,Public Rack - Irving Park Rd & Leclaire Ave,casual,1
23,Public Rack - Sawyer Ave & Lawrence Ave,casual,1
23,Orleans St & Merchandise Mart Plaza,casual,1
23,Damen Ave & 74th St,casual,1
24,Central Park Ave & 24th St,casual,1
24,Public Rack - 111th St - Morgan Park Metra,casual,1
24,Public Rack - Sayer & Northwest Hwy,casual,1
24,Kildare Ave & Division St,casual,1
24,Kenosha & Wellington,casual,1
24,Public Rack - Bryn Mawr Ave & Milwaukee Ave,casual,1
25,Public Rack - Western Ave & 111th St - NW,casual,1
25,Public Rack - Linder & Elston,casual,1
25,Public Rack - Christiana Ave & Belmont Ave,casual,1
25,Clark St & Ida B Wells Dr,casual,1
25,Public Rack - Nashotah & Northwest Hwy,casual,1
25,Public Rack - Western Ave & Devon Ave,casual,1
25,Public Rack - Western Ave & 96th St,casual,1
26,State St & 54th St,casual,1
26,Albany Ave & 26th St,casual,1
26,Public Rack - Kenneth Ave & 63rd St E,casual,1
26,Stony Island Ave & 82nd St,casual,1
26,La Villita Park (Albany/30th),casual,1
26,Halsted St & 59th St,casual,1
26,Public Rack - Robert Fulton Elementary School,casual,1
26,Public Rack - Kimball & Ardmore,casual,1
26,Throop St & 52nd St,casual,1
27,W 103rd St & S Avers Ave,casual,1
27,Rockwell St & 57th St,casual,1
27,Artesian Ave & 55th St,casual,1
27,Lawndale Ave & 30th St,casual,1
27,Public Rack - Western Ave & Jarvis Ave,casual,1
27,Western Ave & 111th St,casual,1
27,Public Rack - Western Blvd & 49th St,casual,1
27,Mozart St & Jackson Blvd,casual,1
27,Public Rack - Harding Ave & 47th St,casual,1
27,Public Rack - 532 E 43rd St,casual,1
28,Laramie Ave & Gladys Ave,casual,1
